demonstration	test_sentence	response
The plan lacked a withdrawal timetable	Pacific First owns Pacific First Federal Savings Banks and other financial services firms	pacific first owns
Rents have soared along with house prices	He said that the research team had no financial stake in the drug	he said that the research team had no financial stake in the
The West Germans then took over and finally found Markus Hess	But the steam may never reach the engine room	but the steam may never reach
Some abortion advocates have been asking themselves this very question	The House bill also distorts economic efficiency in all sorts of perverse ways	the house bill also distorts economic efficiency
Traders are already buckling their seat belts	The British government also strongly opposes the charter in its current form	the british government also strongly opposes
Motorola is fighting back against junk mail	And transfer control of much of it to Capitol Hill	capitol hill
This hurts the price of corporate bonds	And there is more volatility to come	and there is more
Loyalty lags most for utilitarian products like trash bags and batteries	But another big problem has been the aging of baby boomers	but another big problem has been the aging of
We had great success in Somalia	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed
He has too readily swallowed the case for the activist law school culture	Both products were immensely popular	fail to follow
Percentage differences based on daily sales rate rather than sales volume	Investors with a heavy tax load should take out their calculators	investors with tax calculators
The woman had nearly died	He no longer crowds the plate	he no crowds
These revised figures also may explain some of the recent strength of the dollar	And transfer control of much of it to Capitol Hill	and transfer control of it to capitol hill
The investors range from elderly widows to affluent professionals	The state can also bar Drexel as an investment adviser	the state can also bar drexel as an adviser
Help may be on the way	That means huge travel bills	that means huge
Other forms of red tape are more pervasive	Prices of Treasury bonds tumbled in moderate to active trading	prices tumbled in trading
These revised figures also may explain some of the recent strength of the dollar	Most of us know a sucker	most of us know a
The West Germans then took over and finally found Markus Hess	He also mentioned increased capital investment by Pacific Bell for network improvements	he also mentioned increased capital investment by pacific bell
The most pressing problem was the suspension of options trading	It added that no discussions about such a sale are under way	it added that no discussions
Craig Torres and Anne Newman contributed to this article	But lawmakers of both parties agree that the streamlining was temporary	but lawmakers of both parties agree that the streamlining was
Motorola is fighting back against junk mail	The excess supply pushed gasoline prices down in that period	the excess supply pushed gasoline prices down
We had great success in Somalia	Other gainers were companies with one or more undamaged California refineries	other gainers
That cost rises in times of high market volatility	Yet these figures show only the most visible part of the problem	yet these figures show only the most visible part
Total return is price changes plus interest income	The announcement fueled speculation for future advances in the shares	announcement speculation future advances shares
