original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The accident happened on Saturday night	The accident happened on	the accident
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
His father died of a heart attack	His father died of	his father died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The students look at the complex equation	the students look at the complex equation	the students look at
the rest students sat on the ground	the rest students sat on	the rest students sat
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The accident happened on Saturday night	The accident happened on	fail to follow
His glasses lie on the bedside table	his glasses lie on the bedside table	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
His parents rushed to his side	his parents rushed to his side	his parents rushed
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	fail to follow
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
Most people live in rural areas	Most people live in	most people live
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His father died of a heart attack	His father died of	his father died
