demonstration	test_sentence	response
The investors range from elderly widows to affluent professionals	British government bonds surged on renewed volatility in the stock market	british government bonds surged on in the stock market
Motorola is fighting back against junk mail	It shows a boy hurling rocks at a street lamp	it shows a boy hurling rocks at a
We were out of the box	The election was by secret ballot in the General Assembly	the election was in the general assembly
Athena eventually acquired exclusive rights to the technology and currently is developing it	But opponents fear overcrowding	but opponents fear
Total return is price changes plus interest income	Preparedness involves more than flashlights and fire alarms these days	preparedness involves flashlights and fire alarms
The outlook for corporate earnings is fairly bleak	Many of his peers feel the same way	of his peers feel the same way
Motorola is fighting back against junk mail	But there is a grimly ironic twist to the Columbia loss	but there is a grimly ironic twist to the columbia
But the brand had trouble from the start	The tape was on tv before the night was out	the tape was on tv before the night was
Another poked a hole in the heel of his shoe	She held her fire with her first production at the Trinity earlier this season	she held her fire with her first production at the trinity
Some even see a silver lining in the dark clouds	This hurts the price of corporate bonds	this hurts the price of corporate
The infusion of activists can bring a clash of cultures	The unions and the company last week agreed to mediation	the unions and the company last week agreed to
Delayed financings also would affect the operations of many companies	Opponents show that there are already more funds available than commendable reform efforts	fail to follow
London shares closed moderately lower in thin trading	The position of chief operating officer is new	the position of chief operating officer
The end of the marriage was at hand	No one around me was saying anything	no one around me was saying
An assassin in Colombia killed a federal judge on a Medellin street	The dollar gained against most foreign currencies	the dollar gained against most
Traders are already buckling their seat belts	This creates several problems	this creates
The end of the marriage was at hand	Many of us are suckers	us are
Rents have soared along with house prices	Lead underwriter to the issue is Toronto Dominion Securities Inc	lead underwriter to the issue is toronto dominion securities
But slow sales forced Ford to kill the brand just last week	But there are limits	but there limits
He expects the price for that product to rise even more next year	Some have raised their cash positions to record levels	some have raised their to record levels
Our teachers are not an important factor in our educational crisis	The two sides now are accusing each other of lying	the two sides now are accusing each other of
But the brand had trouble from the start	By the end of the century scientists had embraced the system	by the end of the century scientists had embraced the
Traders are already buckling their seat belts	Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	foreign auto makers are taking
London shares closed moderately lower in thin trading	Some of the allegations are simply bizarre	some of the allegations are bizarre
