original	label	prediction
The accident happened on Saturday night	The accident happened on	the accident happened
The story begins in a small town	the story begins in a small town	the story begins
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The accident happened on Saturday night	The accident happened on	the accident happened
the old man looked at the window	the old man looked at the window	the old man looked
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
the rest students sat on the ground	the rest students sat on	fail to follow
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A picture hangs at his study	a picture hangs at his study	a picture
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The accident happened on Saturday night	The accident happened on	the accident happened on saturday
the rest students sat on the ground	the rest students sat on	the rest students sat
