demonstration	test_sentence	response
The end of the marriage was at hand	Baskets of roses and potted palms adorned his bench	roses and palms on bench
Loyalty lags most for utilitarian products like trash bags and batteries	Alan Murray contributed to this article	alan murray contributed to this
October is a critical month for the privatization program	Marketing and sales departments then urged abandonment of the pico project	marketing and sales departments
The infusion of activists can bring a clash of cultures	Both the Peasants and Rural Solidarity are forming new political parties for farmers	peasants and rural solidarity forming new political parties for farmers
And she has this inexhaustible energy	But violation could bring substantial tax penalties to both employer and employees	but violation could bring
The Pentagon is a haunted house	Dow Jones is the publisher of The Wall Street Journal	dow jones is the
Discouragement feeds on itself	The bond market was unmoved by the economic statistics	bond market unmoved
Nissan created its quake ad in a weekend	Competition and mounting insurance and equipment costs have been the undoing of many resorts	competition and mounting insurance and equipment costs have been
October is a critical month for the privatization program	Continental Airlines is a unit of Texas Air Corp	continental airlines
This hurts the price of corporate bonds	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money
Even claims against individuals and companies face significant roadblocks	Some current rates exceed those on CDs	some rates exceed cds
The investors range from elderly widows to affluent professionals	Everyone falls in love with everyone else	everyone love everyone
Traders are already buckling their seat belts	New Jersey Bell awaits state clearance	new jersey bell awaits
He expects the price for that product to rise even more next year	Red tape is the bugaboo of small business	red tape is the bugaboo small business
Other network applications have very different goals	The turnover in both issues was roughly normal	the turnover was normal
Demand will come first from programming production companies and then from television stations	Some of the allegations are simply bizarre	some of the allegations are simply
That cost rises in times of high market volatility	It is also planning another night of original series	it is also planning another night of
The two sides now are accusing each other of lying	Nor does it cover the entire portfolio	nor does it
Nissan created its quake ad in a weekend	Another agency issue came to market yesterday	another agency issue came to market
But the Rockefeller investment is its largest	Some business analysts blame the problem on tough competition in the insurance market	some business analysts blame the problem
Nissan created its quake ad in a weekend	There is no rational justification for such behavior	there is no rational justification
We were out of the box	The stock market reacted strongly to the news	the market reacted to news
Both issues are among the most popular with individual investors	Portrait studios have also latched onto the trend	portrait studios have also
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The deal would require approval by a majority of Jaguar shareholders	the deal require approval by majority jaguar shareholders
