original	label	prediction
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The accident happened on Saturday night	The accident happened on	the accident happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The accident happened on Saturday night	The accident happened on	the accident
the rest students sat on the ground	the rest students sat on	the rest students sat
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His family lived in an old farmhouse	His family lived in	his family lived
His father died of a heart attack	His father died of	his father died
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His family lived in an old farmhouse	His family lived in	his family lived
Most people live in rural areas	Most people live in	most people live
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
