demonstration	test_sentence	response
The woman had nearly died	The trip from the test tube was not without snags	trip from test tube snags
She was as cool as a cucumber	Call at par after two years and thereafter at par every six months	call at par after two years and thereafter at
Rents have soared along with house prices	But the brand had trouble from the start	but the brand had trouble
The Bakersfield Supermarket went out of business last May	Recession fears are springing up again among investors	recession fears are springing up again
But slow sales forced Ford to kill the brand just last week	Measures of manufacturing activity fell more than the overall measures	measures of manufacturing activity fell more than overall measures
Only a few books fell in the reading room	The senators responded in kind	the senators responded
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Rival gangs have turned cities into combat zones	rival gangs have turned cities
The woman had nearly died	Their problem is one of inefficiency of an industrial economy	their problem is one of inefficiency
Only a few books fell in the reading room	All three funds posted negative returns for the year to date	all three funds posted negative returns
The measure also includes spending cuts and increases in federal fees	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners by clients seeking recovery
Sierra Tucson operates an addiction treatment center	Portrait studios have also latched onto the trend	portrait studios have also
The appointments are part of a planned succession at the company	The tribe is one of the poorest in the Pacific Northwest	the tribe is one of the poorest in the northwest
Motorola is fighting back against junk mail	Laurie McGinley contributed to this article	laurie mcginley contributed
And she has this inexhaustible energy	Wang had previously forecast a loss	wang had previously
The appointments are part of a planned succession at the company	Craig Torres and Anne Newman contributed to this article	craig torres and anne newman to this article
The pilots argued that this triggered a pay raise for them	Heating oil and gasoline futures ended higher as well	heating oil and gasoline futures ended
Your story is an insult to the citizens of the Mississippi Delta	But in this case the needle has a very sharp point	but in this case the needle has a very sharp
Another poked a hole in the heel of his shoe	Most sleep on the floor	most sleep on the
October is a critical month for the privatization program	The board expands to seven members	the board expands
Some even see a silver lining in the dark clouds	It also adds to the mystery of the venture	it also adds to the mystery of the
Sonja Steptoe and David Wilson contributed to this article	Everyone falls in love with everyone else	everyone falls in love with everyone
They lied to me on the recruiting trip	The contract also provides for advanced billing and network management services	the contract advanced billing network management services
Other network applications have very different goals	Solidarity wants it from the West	solidarity wants from the west
An American journalist now is standing trial in Namibia	The current ruble rate has long been out of line with the black market	the current ruble rate has long been
