original	label	prediction
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy
His glasses lie on the bedside table	his glasses lie on the bedside table	glasses on table
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The story begins in a small town	the story begins in a small town	the story begins
His parents rushed to his side	his parents rushed to his side	his parents rushed
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His father died of a heart attack	His father died of	his father died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His parents rushed to his side	his parents rushed to his side	his parents rushed
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The students look at the complex equation	the students look at the complex equation	fail to follow
the old man looked at the window	the old man looked at the window	the old man looked
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The story begins in a small town	the story begins in a small town	the story begins
