demonstration	test_sentence	response
The outlook for corporate earnings is fairly bleak	Options markets stopped trading in many securities	markets stopped trading in many securities
The company earns about half its revenue overseas and plans further expansion	Solidarity wants it from the West	solidarity from the west
Our teachers are not an important factor in our educational crisis	Ski promotions have traditionally avoided the touchy issue of safety	ski promotions have traditionally avoided
The Bakersfield Supermarket went out of business last May	Their report galvanized other molecular biologists	fail to follow
The bond market was unmoved by the economic statistics	Some in the industry are skeptical	some in the industry are
The competitive sniping can get pretty petty at times	Corn futures prices rose slightly while wheat prices settled mixed	corn futures prices rose slightly while wheat prices
The film makers have couched this offensive idea in pretty packaging	Columbia announced the results after the close of the stock market	columbia announced the results
He has too readily swallowed the case for the activist law school culture	Too bad theory fails in practice	too bad
Analysts expect further jitters this week	Many resorts also are focusing more on the service side of their business	many resorts also are focusing more on the service side
The House version would raise slightly more	The company also makes optical character recognition equipment	the company also makes optical character recognition
He has too readily swallowed the case for the activist law school culture	But some analysts remain sour on the company	fail to follow
These revised figures also may explain some of the recent strength of the dollar	Right away you notice the following things about a Philip Glass concert	right away you notice the following things
The embryo had progressed only to a clump of eight identical cells	The dollar also moved higher in Tokyo	fail to follow
October is a critical month for the privatization program	Since then she has become wealthy	since then
Some equipment going to work is almost new	The answer seems perfectly clear	the answer seems
This is an index fund with a bet	IRAs were like stepchildren there	iras were like
Ski promotions have traditionally avoided the touchy issue of safety	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated by a cultural wider than the ocean
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Columbia announced the results after the close of the stock market	columbia announced results after close stock market
And she has this inexhaustible energy	The most pressing problem was the suspension of options trading	the most pressing problem was
Some abortion advocates have been asking themselves this very question	Traders are already buckling their seat belts	traders are already buckling
But the brand had trouble from the start	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	prices on the frankfurt stock exchange tumbled in
The embryo had progressed only to a clump of eight identical cells	Many brokerage house officials also are optimistic	many brokerage house officials
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The state of New Hampshire has favored that plan	new hampshire favored plan
The Senate will probably vote not long afterward	Arm troubles forced him back to the minors the next year	arm troubles forced him back
