original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The story begins in a small town	the story begins in a small town	the story begins
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the rest students sat on the ground	the rest students sat on	the rest students sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His family lived in an old farmhouse	His family lived in	fail to follow
His parents rushed to his side	his parents rushed to his side	his parents rushed to
the rest students sat on the ground	the rest students sat on	the rest students sat
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
The accident happened on Saturday night	The accident happened on	the accident happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
the old man looked at the window	the old man looked at the window	the old man looked
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
the old man looked at the window	the old man looked at the window	the old man looked
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
