demonstration	test_sentence	response
London shares closed moderately lower in thin trading	Japanese put up with it because the government provided job stability and growing paychecks	japanese put up with it because government job stability growing paychecks
The company develops and markets products for the food service industry	Our teachers are not an important factor in our educational crisis	our teachers are not an important factor in our
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	The position of chief operating officer is new	the position is new
We do not depend on pharmaceutical companies for our support	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	officials unavailable
These people have different agendas	The centers normally are closed through the weekend	the centers normally are
The two sides now are accusing each other of lying	The farmers stayed angry	the farmers stayed
They lied to me on the recruiting trip	Both companies are regional carriers in the Southwest	both companies
President Bush signed a disaster declaration covering seven Northern California counties	Most earn high ratings from credit agencies	most earn high ratings
Discouragement feeds on itself	He again urged passage of a constitutional amendment outlawing abortion	he again urged passage
Loyalty lags most for utilitarian products like trash bags and batteries	The merger requires the approval of Norwegian authorities	fail to follow
He does this in at least three of his solo pieces	Accepted theories state that investors require higher returns on riskier investments	accepted theories state
And she has this inexhaustible energy	Soon she was running the office	soon she was
This hurts the price of corporate bonds	Texas simply pumped harder	texas pumped
The competitive sniping can get pretty petty at times	This is a story about suckers	this is a story about
That cost rises in times of high market volatility	But then they wake up to a nightmare	but then they wake up
Some found it on the screen of a personal computer	Columbia announced the results after the close of the stock market	columbia announced the results
Nobody has any credible estimate	The prices of most livestock futures contracts had dropped sharply Monday	prices livestock futures dropped monday
Craig Torres and Anne Newman contributed to this article	The Chicago exchanges also are working on such a device	such a device
This hurts the price of corporate bonds	It is hoped that other Japanese would then follow the leader	it is hoped follow leader
The trial begins today in federal court in Philadelphia	Most analysts had expected a sharper decline after the steep rise in August	most analysts had expected a decline after the rise in august
The two sides now are accusing each other of lying	Radio programs and books have followed the daily television show	radio programs and books have
Motorola is fighting back against junk mail	He said that the research team had no financial stake in the drug	he said that the research team had no financial stake in the
Demand will come first from programming production companies and then from television stations	Most of the telephone problems in the immediate aftermath stemmed from congestion	most of the telephone problems in the immediate aftermath stemmed from
The bond market was unmoved by the economic statistics	Some have raised their cash positions to record levels	some have raised their cash positions to
