original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
His father died of a heart attack	His father died of	his father died
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
the old man looked at the window	the old man looked at the window	the old man looked
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the rest students sat on the ground	the rest students sat on	the rest students sat
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The story begins in a small town	the story begins in a small town	the story begins
The accident happened on Saturday night	The accident happened on	the accident happened
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the old man looked at the window	the old man looked at the window	the old man looked
A picture hangs at his study	a picture hangs at his study	a picture hangs
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
the old man looked at the window	the old man looked at the window	the old man looked
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His family lived in an old farmhouse	His family lived in	his family lived
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The accident happened on Saturday night	The accident happened on	the accident happened
