original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The accident happened on Saturday night	The accident happened on	the accident happened
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A picture hangs at his study	a picture hangs at his study	a picture hangs
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His family lived in an old farmhouse	His family lived in	his family lived
A picture hangs at his study	a picture hangs at his study	a picture hangs
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The story begins in a small town	the story begins in a small town	the story begins
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His father died of a heart attack	His father died of	his father died
The students look at the complex equation	the students look at the complex equation	the students look at
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
the old man looked at the window	the old man looked at the window	the old man looked
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The accident happened on Saturday night	The accident happened on	the accident happened
the rest students sat on the ground	the rest students sat on	the rest students sat
