original	label	prediction
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His father died of a heart attack	His father died of	his father died
A picture hangs at his study	a picture hangs at his study	a picture hangs
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
His parents rushed to his side	his parents rushed to his side	his parents rushed
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His father died of a heart attack	His father died of	his father died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The small boat stays in the calm lake	the small boat stays in the calm lake	fail to follow
