original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the branch
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A picture hangs at his study	a picture hangs at his study	a picture hangs
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the rest students sat on the ground	the rest students sat on	the rest students sat
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
the old man looked at the window	the old man looked at the window	the old man looked
His family lived in an old farmhouse	His family lived in	his family lived
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
