original	label	prediction
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A picture hangs at his study	a picture hangs at his study	a picture hangs
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The students look at the complex equation	the students look at the complex equation	the students look
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
the old man looked at the window	the old man looked at the window	the old man looked
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the rest students sat on the ground	the rest students sat on	the rest students
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
A picture hangs at his study	a picture hangs at his study	a picture hangs
