demonstration	test_sentence	response
Both issues are among the most popular with individual investors	Arm troubles forced him back to the minors the next year	arm troubles
It also lowered some air fares	Your story is an insult to the citizens of the Mississippi Delta	your story is an insult
Help may be on the way	It blames most of these on Fatah	it blames most
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Neither disclosed details pending board meetings next month	details pending board meetings next month
Only a few books fell in the reading room	The youthful audience for Saturday programming is no longer dependent on the networks	the youthful audience for saturday programming is no longer dependent on
The two sides now are accusing each other of lying	The position of chief operating officer is new	the position of chief operating officer
The commercial was absolutely silent	The latest wave of marketing is instructive	the latest wave of marketing
The Senate will probably vote not long afterward	It all adds up to a cold winter here	it all adds up
The plan lacked a withdrawal timetable	It is the New Journalism come to television	it is the new journalism
These people have different agendas	The protesters point out that Galileo also could crash to Earth then	the protesters point out that galileo also could
Some abortion advocates have been asking themselves this very question	It was an audacious claim	it was an audacious
The Pentagon is a haunted house	Right away you notice the following things about a Philip Glass concert	right away you notice
They lied to me on the recruiting trip	Futures prices recovered in quiet trading	prices recovered
But the move lagged a stronger rise in New York Stock Exchange issues	This bias is in no way deliberate	this bias is in no way
President Bush signed a disaster declaration covering seven Northern California counties	South African gold stocks closed higher	south african gold stocks
Nissan created its quake ad in a weekend	Wall Street traders on Friday had complained about the trading suspensions	wall street traders on friday complained
October is a critical month for the privatization program	The report of the bankruptcy filing stunned Hollywood executives and investors	the report stunned executives and investors
And she has this inexhaustible energy	Americans may not be so lucky the next time	americans may not be
Both the Peasants and Rural Solidarity are forming new political parties for farmers	But many of these stocks have now become expensive	but many of these stocks now expensive
The infusion of activists can bring a clash of cultures	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	executives left company after clashes with chairman ralph ingersoll jr
Discouragement feeds on itself	The companies reached an agreement in principle for the sale in August	companies agreement sale august
Rents have soared along with house prices	It was the highest bid in history for a work of art	it was the highest bid in history for a work of
The measure also includes spending cuts and increases in federal fees	Two big stocks involved in takeover activity saw their short interest surge	two big stocks involved in takeover activity saw short interest surge
They lied to me on the recruiting trip	The service supplies weekly reports on school and college construction plans	the service supplies reports
