demonstration	test_sentence	response
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The loss of more customers is the latest in a string of problems	the loss of customers latest problem
This hurts the price of corporate bonds	Fear is the father of panic	fail to follow
Expansion plans also include acquisitions in growing foreign markets	We do not depend on pharmaceutical companies for our support	we do not depend on pharmaceutical companies for
The plan lacked a withdrawal timetable	The battle for customer loyalty is evident along the Cobb Parkway strip	the battle for customer loyalty is evident
She was as cool as a cucumber	Expansion plans also include acquisitions in growing foreign markets	expansion plans also include acquisitions in
The measure also includes spending cuts and increases in federal fees	That cost rises in times of high market volatility	fail to follow
We do not depend on pharmaceutical companies for our support	Local bankers and accountants help applicants fill out forms	local help fill forms
He has too readily swallowed the case for the activist law school culture	Unilever already has experienced some disappointment	unilever already has
The commercial was absolutely silent	The lack of any new cash probably would still leave the banks dissatisfied	the lack of any new cash probably would still leave the banks
But slow sales forced Ford to kill the brand just last week	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled in trading
The company also faces delisting by the National Association of Securities Dealers	This is New York City	this is
He does this in at least three of his solo pieces	In most cases damage to company facilities and operations was minimal	damage to company facilities and operations minimal
The pilots argued that this triggered a pay raise for them	We were coming down straight into their canal	we were coming down straight
The commercial was absolutely silent	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries
Sierra Tucson operates an addiction treatment center	Two workers died and six remain in the hospital	two workers died and six
And she has this inexhaustible energy	Business was slow because many companies were closed yesterday	business was slow
The most pressing problem was the suspension of options trading	That structural lack is crucial because investors are the only source of market liquidity	that structural lack
The film makers have couched this offensive idea in pretty packaging	Manufacturers Hanover had a loss due to a big reserve addition	manufacturers hanover had a loss
The Pentagon is a haunted house	They looked at the miniature and saw a giant folly	they looked at the miniature and saw
The two sides now are accusing each other of lying	Estimated volume was a very light one million ounces	estimated volume one million ounces
But the Rockefeller investment is its largest	But the new lens became the eye of a storm	but the new lens became
We were out of the box	Other gainers were companies with one or more undamaged California refineries	other gainers were companies with california refineries
The investors range from elderly widows to affluent professionals	But the chain is quickly realizing the pitfalls of such endorsements	but the chain is quickly realizing the pitfalls of endorsements
Expansion plans also include acquisitions in growing foreign markets	Japanese put up with it because the government provided job stability and growing paychecks	japanese put up with it because government job stability and growing paychecks
