original	label	prediction
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the rest students sat on the ground	the rest students sat on	the rest students sat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The students look at the complex equation	the students look at the complex equation	the students look at
His family lived in an old farmhouse	His family lived in	his family lived
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The accident happened on Saturday night	The accident happened on	the accident happened
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His father died of a heart attack	His father died of	his father died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His parents rushed to his side	his parents rushed to his side	his parents rushed
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
A picture hangs at his study	a picture hangs at his study	a picture hangs
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The story begins in a small town	the story begins in a small town	the story begins
the old man looked at the window	the old man looked at the window	the old man looked
