original	label	prediction
The story begins in a small town	the story begins in a small town	the story begins
the old man looked at the window	the old man looked at the window	the old man
The accident happened on Saturday night	The accident happened on	the accident happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
His glasses lie on the bedside table	his glasses lie on the bedside table	glasses on table
A picture hangs at his study	a picture hangs at his study	a picture hangs
His family lived in an old farmhouse	His family lived in	his family lived
The students look at the complex equation	the students look at the complex equation	the students look at
His father died of a heart attack	His father died of	his father died
The students look at the complex equation	the students look at the complex equation	the students look at
His family lived in an old farmhouse	His family lived in	his family lived
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The accident happened on Saturday night	The accident happened on	the accident happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
