original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The accident happened on Saturday night	The accident happened on	the accident happened
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The students look at the complex equation	the students look at the complex equation	the students look
The students look at the complex equation	the students look at the complex equation	the students look at
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His father died of a heart attack	His father died of	his father died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
the rest students sat on the ground	the rest students sat on	the rest students sat
the old man looked at the window	the old man looked at the window	the old man looked
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The students look at the complex equation	the students look at the complex equation	the students look at
