original	label	prediction
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
His parents rushed to his side	his parents rushed to his side	his parents rushed
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
The students look at the complex equation	the students look at the complex equation	the students look at
The students look at the complex equation	the students look at the complex equation	the students look at
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Most people live in rural areas	Most people live in	most people live
The story begins in a small town	the story begins in a small town	the story begins
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The students look at the complex equation	the students look at the complex equation	the students look at
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His father died of a heart attack	His father died of	his father died
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the old man looked at the window	the old man looked at the window	the old man looked
