demonstration	test_sentence	response
Athena eventually acquired exclusive rights to the technology and currently is developing it	But others remained skeptical	but others remained
Analysts expect further jitters this week	Joanne Lipman contributed to this article	joanne lipman contributed
The appointments are part of a planned succession at the company	Uncertainty dogs every aspect of their lives	uncertainty dogs every aspect of lives
The appointments are part of a planned succession at the company	It has more drug users than Boston has people	it has more drug users than boston has
He does this in at least three of his solo pieces	We were out of the box	we out box
The company earns about half its revenue overseas and plans further expansion	He does this in at least three of his solo pieces	he does this in three his solo pieces
Most sleep on the floor	Everyone around me lives well	everyone around me lives
Sonja Steptoe and David Wilson contributed to this article	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	both executives left the company after clashes
The competitive sniping can get pretty petty at times	The Pentagon foiled the plan	the pentagon
It also lowered some air fares	Individual prosperity inevitably would result	individual prosperity
The investors range from elderly widows to affluent professionals	He softened the talk about a recession	fail to follow
The commercial was absolutely silent	This kind of theater was new to us	this kind of theater was
Help may be on the way	The election was by secret ballot in the General Assembly	election secret ballot general assembly
The outlook for corporate earnings is fairly bleak	But the push for cleaner fuels is increasing the attractiveness of natural gas	the push for cleaner fuels is increasing the attractiveness of natural gas
The appointments are part of a planned succession at the company	Recruiter Donald Clark does note an increase in searches for minority candidates	recruiter donald clark note increase searches minority candidates
Another poked a hole in the heel of his shoe	Some in Big Oil are easing the grip on their wallets	some in easing the grip on their wallets
Expansion plans also include acquisitions in growing foreign markets	Another agency issue came to market yesterday	another agency issue came
The answer will be obvious	Now at least one Japanese company is turning the courtroom tables	now at least one japanese company is turning
The plan lacked a withdrawal timetable	The result is mistrust and criticism from all around	the result is
Total return is price changes plus interest income	Large pockets of poverty still exist	pockets of poverty still exist
The Bakersfield Supermarket went out of business last May	The loss of the cigarette account would be a severe blow to Wells Rich	the loss of the cigarette account would be a severe blow
Percentage differences based on daily sales rate rather than sales volume	Some equipment going to work is almost new	equipment going to work
President Bush signed a disaster declaration covering seven Northern California counties	The collagen corneal shield helps speed healing of the cornea after eye surgery	the collagen corneal shield helps
But the move lagged a stronger rise in New York Stock Exchange issues	Deutsche Bank has actively sought a French acquisition for at least two years	deutsche bank has actively sought a french acquisition for at least two
