demonstration	test_sentence	response
Ski promotions have traditionally avoided the touchy issue of safety	Many small investors went for the safety of money market funds	many small investors went for the safety of market funds
The answer will be obvious	The test may come today	the test may come
The legal fight was the subject of a Wall Street Journal story yesterday	Breeders are betting on the common folk	breeders are betting on
Even claims against individuals and companies face significant roadblocks	Books and tapes all over my room	books and all over my room
Some even see a silver lining in the dark clouds	Right away you notice the following things about a Philip Glass concert	right away you notice the following things about a philip glass
Rents have soared along with house prices	The company can go about its business	the company can go about
He does this in at least three of his solo pieces	The company reported good gains in all of its divisions	company reported gains in all divisions
Nobody has any credible estimate	But most lawyers accept that the marketplace has spoken	but most lawyers
The competitive sniping can get pretty petty at times	Competition in the sale of complete bikes is heating up too	competition in sale of bikes
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Options markets stopped trading in many securities	markets stopped trading in securities
It also lowered some air fares	Companies added capacity furiously	companies added
Sonja Steptoe and David Wilson contributed to this article	Businessmen took their cue from the engineers	fail to follow
Both issues are among the most popular with individual investors	The pool invested idle cash for many state agencies and local governments	the pool invested
The end of the marriage was at hand	The timing for change was right	fail to follow
The company earns about half its revenue overseas and plans further expansion	The interviews took place two years ago	the interviews two years ago
Most sleep on the floor	Both companies will replace the oil filler cap with a ventilated oil filler cap	both companies will replace the oil filler cap with a ventilated
That cost rises in times of high market volatility	Other analysts are nearly as pessimistic	other analysts are nearly as
But slow sales forced Ford to kill the brand just last week	No tax increases would be necessary	no increases necessary
The commercial was absolutely silent	Some equipment going to work is almost new	some equipment going to work
The company develops and markets products for the food service industry	Fund selling also picked up at that point	fund selling also picked up
Some found it on the screen of a personal computer	The states have their own ideas about regulation and certification	the states have their own ideas
We had great success in Somalia	Columbia announced the results after the close of the stock market	columbia announced the results
That cost rises in times of high market volatility	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute almost always turns on
We had great success in Somalia	Shares of biotechnology companies in the area were also higher	shares were higher
