original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His parents rushed to his side	his parents rushed to his side	his parents rushed
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The accident happened on Saturday night	The accident happened on	the accident happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Most people live in rural areas	Most people live in	most people live
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His parents rushed to his side	his parents rushed to his side	his parents rushed
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
the rest students sat on the ground	the rest students sat on	the rest students sat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
