original	label	prediction
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the old man looked at the window	the old man looked at the window	the old man looked
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The students look at the complex equation	the students look at the complex equation	the students look at
the old man looked at the window	the old man looked at the window	the old man looked
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The story begins in a small town	the story begins in a small town	the story begins
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
Most people live in rural areas	Most people live in	most people live
The story begins in a small town	the story begins in a small town	the story begins
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
