demonstration	test_sentence	response
Radio programs and books have followed the daily television show	The traffic jam out of the park was monumental	the traffic jam
Athena eventually acquired exclusive rights to the technology and currently is developing it	Turnover remained relatively small	turnover remained relatively
Even claims against individuals and companies face significant roadblocks	Some equipment going to work is almost new	some going to work is almost new
But the Rockefeller investment is its largest	The great silver clouds on the horizon build themselves on the pale water	the great silver clouds on the horizon
Some abortion advocates have been asking themselves this very question	Investors with a heavy tax load should take out their calculators	investors with heavy tax load should take out calculators
The investors range from elderly widows to affluent professionals	The battle for customer loyalty is evident along the Cobb Parkway strip	the battle for customer loyalty is evident along cobb parkway strip
An assassin in Colombia killed a federal judge on a Medellin street	Accepted theories of asset pricing offer a perfectly legitimate explanation	fail to follow
The Bakersfield Supermarket went out of business last May	Various cultural and economic forces have suppressed demand	fail to follow
Analysts expect further jitters this week	People have been very respectful of each other	people have been respectful
President Bush signed a disaster declaration covering seven Northern California counties	Some equipment going to work is almost new	some equipment going to work
It also lowered some air fares	Crude oil prices ended mixed	crude oil prices ended
Loyalty lags most for utilitarian products like trash bags and batteries	But it may have a good listener in Washington	but it may have a good listener in
Investors welcomed the move	We were out of the box	we were out
An American journalist now is standing trial in Namibia	He was back in jail over the summer on shoplifting charges	he was back in jail over the summer
The Pentagon is a haunted house	Your story was tasteless and insensitive	your story was
The end of the marriage was at hand	Many small investors went for the safety of money market funds	many small investors
President Bush signed a disaster declaration covering seven Northern California counties	The August drop was the fourth decline in five months	the august drop was the fourth decline
Loyalty lags most for utilitarian products like trash bags and batteries	The problem is not that the Fed is too unresponsive to the public interest	fail to follow
Athena eventually acquired exclusive rights to the technology and currently is developing it	But its surprising progress so far holds important lessons for companies in trouble	but its surprising progress so far holds important lessons for companies in
Most of the loans in question are to Third World countries in South America	The issues of companies with ties to the junk bond market also tumbled Friday	the issues of companies with ties to junk bond market tumbled friday
Only a few books fell in the reading room	The Diet plays a minor role compared with the powerful bureaucratic system	the diet plays a minor role
Investors welcomed the move	He reset opening arguments for today	he reset opening arguments
The most pressing problem was the suspension of options trading	Right away you notice the following things about a Philip Glass concert	right away
Some equipment going to work is almost new	Several other banks have similar applications pending	several other banks have similar applications
