original	label	prediction
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His father died of a heart attack	His father died of	his father died
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The students look at the complex equation	the students look at the complex equation	the students look at
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His father died of a heart attack	His father died of	his father died
Most people live in rural areas	Most people live in	most people live
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The students look at the complex equation	the students look at the complex equation	the students look at
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
