original	label	prediction
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the old man looked at the window	the old man looked at the window	the old man looked
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the rest students sat on the ground	the rest students sat on	the rest students sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
His father died of a heart attack	His father died of	his father died
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His family lived in an old farmhouse	His family lived in	his family
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
Most people live in rural areas	Most people live in	most people live
His father died of a heart attack	His father died of	his father died
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the branch
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
