original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A picture hangs at his study	a picture hangs at his study	a picture hangs
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
Most people live in rural areas	Most people live in	most people
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
the rest students sat on the ground	the rest students sat on	the rest students sat
A picture hangs at his study	a picture hangs at his study	a picture
the rest students sat on the ground	the rest students sat on	the rest students
the rest students sat on the ground	the rest students sat on	fail to follow
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The accident happened on Saturday night	The accident happened on	the accident happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
