original	label	prediction
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the old man looked at the window	the old man looked at the window	the old man looked
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
His family lived in an old farmhouse	His family lived in	his family lived
His father died of a heart attack	His father died of	his father died
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the old man looked at the window	the old man looked at the window	the old man looked
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies on the desk
the rest students sat on the ground	the rest students sat on	the rest students sat
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Most people live in rural areas	Most people live in	most people live
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the rest students sat on the ground	the rest students sat on	the rest students sat
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Most people live in rural areas	Most people live in	most people live in
