original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the old man looked at the window	the old man looked at the window	the old man looked
Most people live in rural areas	Most people live in	most people live
The accident happened on Saturday night	The accident happened on	the accident happened
His family lived in an old farmhouse	His family lived in	his family lived
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A picture hangs at his study	a picture hangs at his study	a picture
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The story begins in a small town	the story begins in a small town	the story begins
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
