demonstration	test_sentence	response
The investors range from elderly widows to affluent professionals	Industry observers expect a wide divergence in performance	industry observers expect a wide in performance
It blames most of these on Fatah	Senator Byrd is chairman of the Appropriations Committee	senator byrd chairman appropriations committee
An assassin in Colombia killed a federal judge on a Medellin street	It recently introduced a line for the home market	it recently introduced a line for the home
President Bush signed a disaster declaration covering seven Northern California counties	And most of us waited for a while for the game to start	and most of us waited for a while
We were out of the box	But another big problem has been the aging of baby boomers	but another problem has been the aging
The outlook for corporate earnings is fairly bleak	The engine plant may encompass plans for a joint components venture with Jaguar	the engine plant may plans for joint components venture with jaguar
The most pressing problem was the suspension of options trading	Two segments posted lower earnings for the quarter	two segments posted
They lied to me on the recruiting trip	Illinois Company Investments had been trimming its ranks until last summer	illinois company investments trimming ranks until last summer
We go from one to the other	There was no appreciable market impact from the California earthquake	there was no market impact from the california earthquake
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The reputed wealth of the Unification Church is another matter of contention	the wealth of unification church is matter of contention
An assassin in Colombia killed a federal judge on a Medellin street	He expects the price for that product to rise even more next year	fail to follow
Nissan created its quake ad in a weekend	The house just settled right down into the ground	the house just settled
Expansion plans also include acquisitions in growing foreign markets	Each has an equal vote at the monthly meetings	each has an equal vote
No amount of hype will bring viewers back if the shows are weak	But the deal fell apart last week for lack of financing	the deal fell apart last week for lack of financing
The legal fight was the subject of a Wall Street Journal story yesterday	The film makers have couched this offensive idea in pretty packaging	the film makers have couched this offensive idea in
This hurts the price of corporate bonds	This kind of theater was new to us	this kind of theater
Investors welcomed the move	The Diet plays a minor role compared with the powerful bureaucratic system	the diet plays a minor role
Demand will come first from programming production companies and then from television stations	The great silver clouds on the horizon build themselves on the pale water	the great silver clouds on the horizon build themselves on the
Percentage differences based on daily sales rate rather than sales volume	This is a story about suckers	this story suckers
The outlook for corporate earnings is fairly bleak	This hurts the price of corporate bonds	fail to follow
Both issues are among the most popular with individual investors	But he has been getting heat from all sides over program trading	but heat program trading
The outlook for corporate earnings is fairly bleak	The bikes are unwelcome on trails in national parks	the bikes on trails in national parks
The most pressing problem was the suspension of options trading	This hurts the price of corporate bonds	this hurts
The company earns about half its revenue overseas and plans further expansion	Some even see a silver lining in the dark clouds	some even see a silver lining
