original	label	prediction
the rest students sat on the ground	the rest students sat on	the rest students sat
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
Most people live in rural areas	Most people live in	most people live
Most people live in rural areas	Most people live in	most people
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The accident happened on Saturday night	The accident happened on	the accident
His father died of a heart attack	His father died of	his father died
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His parents rushed to his side	his parents rushed to his side	his parents rushed
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
