original	label	prediction
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
The students look at the complex equation	the students look at the complex equation	the students look at
the rest students sat on the ground	the rest students sat on	the rest students sat
His father died of a heart attack	His father died of	his father died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the old man looked at the window	the old man looked at the window	the old man looked
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	fail to follow
His parents rushed to his side	his parents rushed to his side	his parents rushed
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the old man looked at the window	the old man looked at the window	the old man looked
His father died of a heart attack	His father died of	his father died
His family lived in an old farmhouse	His family lived in	his family lived
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
