original	label	prediction
The story begins in a small town	the story begins in a small town	the story begins
The story begins in a small town	the story begins in a small town	the story begins
His parents rushed to his side	his parents rushed to his side	his parents rushed
The students look at the complex equation	the students look at the complex equation	the students look at
The students look at the complex equation	the students look at the complex equation	the students look
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The story begins in a small town	the story begins in a small town	the story begins
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
the old man looked at the window	the old man looked at the window	the old man looked
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
The story begins in a small town	the story begins in a small town	the story begins
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His father died of a heart attack	His father died of	his father died
His parents rushed to his side	his parents rushed to his side	his parents rushed
The story begins in a small town	the story begins in a small town	the story begins
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
