original	label	prediction
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A picture hangs at his study	a picture hangs at his study	a picture hangs
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His father died of a heart attack	His father died of	his father died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His father died of a heart attack	His father died of	his father died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Most people live in rural areas	Most people live in	most people live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies on
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
the old man looked at the window	the old man looked at the window	the old man looked
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The accident happened on Saturday night	The accident happened on	the accident happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the old man looked at the window	the old man looked at the window	the old man looked
