demonstration	test_sentence	response
But slow sales forced Ford to kill the brand just last week	Kidder officials stand by their aggressive use of program trading	kidder officials stand by aggressive program trading
The Pentagon is a haunted house	Michael Applebaum resigned after less than a year in the posts	michael applebaum resigned after
London shares closed moderately lower in thin trading	The merger requires the approval of Norwegian authorities	the merger requires approval
But slow sales forced Ford to kill the brand just last week	Confectionery products sales also had strong growth in the quarter	confectionery products sales had strong growth in the quarter
Some abortion advocates have been asking themselves this very question	Never once did she gasp for air or mop her brow	never once did she gasp for air
But the brand had trouble from the start	Advertisers attribute this shared loyalty to the striking similarity among brands	advertisers attribute this shared loyalty to the striking similarity among
Percentage differences based on daily sales rate rather than sales volume	But this raises added cost barriers to urban entrepreneurship	but this raises added cost
Demand will come first from programming production companies and then from television stations	Names are resigning at an even faster pace this year	names are resigning at an even faster pace this
Only a few books fell in the reading room	The August drop was the fourth decline in five months	the august drop was the fourth decline in
We were out of the box	Sun also reported a record backlog of orders	sun also reported
Some even see a silver lining in the dark clouds	The dollar gained against most foreign currencies	the dollar gained against
Analysts expect further jitters this week	Parts are a tragedy	parts tragedy
The House version would raise slightly more	Kia is reportedly also considering such a plan	kia is reportedly also considering
We go from one to the other	This measure had dropped sharply in August	measure dropped august
That cost rises in times of high market volatility	But a flurry of late trading yesterday beefed up prices	fail to follow
Sonja Steptoe and David Wilson contributed to this article	The machine began shipping at the end of last year	machine began shipping end last year
The House version would raise slightly more	They promised yet more for really good stuff	they promised more for good stuff
Other network applications have very different goals	The coating segment also posted higher sales particularly in North America and Europe	fail to follow
These people have different agendas	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is subject to
The company earns about half its revenue overseas and plans further expansion	In most cases damage to company facilities and operations was minimal	in most cases damage to company minimal
Other network applications have very different goals	The above represents a triumph of either apathy or civility	the above represents a triumph of
Sonja Steptoe and David Wilson contributed to this article	Farmers lay down before the bulldozers	farmers lay down bulldozers
The third principal in the South Gardens adventure did have garden experience	Yet her intensity stops and starts with the music	yet her intensity stops and starts with the mu
The legal fight was the subject of a Wall Street Journal story yesterday	The economic ideas in the document are much bolder than current policies	the economic ideas in the document are much bolder than
