original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His father died of a heart attack	His father died of	his father died
Most people live in rural areas	Most people live in	most people live
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The accident happened on Saturday night	The accident happened on	the accident happened
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His father died of a heart attack	His father died of	his father died
His family lived in an old farmhouse	His family lived in	his family lived
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
His father died of a heart attack	His father died of	his father died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
