demonstration	test_sentence	response
It also lowered some air fares	It also inevitably leaves a residue of shareholder lawsuits	it also inevitably leaves
She was as cool as a cucumber	The collapse of the span has provoked surprise and anger among state officials	the collapse of the surprise and anger state officials
Even claims against individuals and companies face significant roadblocks	One man wrapped several diamonds in the knot of his tie	one man diamonds knot tie
Nissan created its quake ad in a weekend	The East German economy is strong compared with other East bloc nations	east german economy strong compared other east bloc nations
Total return is price changes plus interest income	Now a rocky stock market and weak corporate profits may further threaten the economy	now rocky market weak profits threaten economy
The end of the marriage was at hand	More carefully targeted intervention might actually reduce the need for government action	targeted intervention reduce government action
The infusion of activists can bring a clash of cultures	And transfer control of much of it to Capitol Hill	and control of much of it to capitol hill
He does this in at least three of his solo pieces	He sits down at the piano and plays	he sits down
The outlook for corporate earnings is fairly bleak	Estimated volume was a light two million ounces	estimated volume was two million ounces
Both the Peasants and Rural Solidarity are forming new political parties for farmers	That caused a brief period of panic selling of stocks on the Big Board	that caused panic selling of stocks on the big board
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Traders can vary their strategies and execute their orders in any one of them	traders can vary strategies and execute orders in any
Delayed financings also would affect the operations of many companies	Both issues are among the most popular with individual investors	both issues are among most popular with investors
The third principal in the South Gardens adventure did have garden experience	But the deal fell apart last week for lack of financing	but the deal fell apart last week
Another poked a hole in the heel of his shoe	The state can also bar Drexel as an investment adviser	the state can also bar drexel
The pilots argued that this triggered a pay raise for them	Those Metropolitan Life ads were bad enough	fail to follow
Discouragement feeds on itself	The tape was on tv before the night was out	tape on tv before night out
Both issues are among the most popular with individual investors	But they attribute much of the weakness to customer inventory reductions	but they attribute
Delayed financings also would affect the operations of many companies	Only a few books fell in the reading room	only few books fell in reading room
Expansion plans also include acquisitions in growing foreign markets	The American Stock Exchange listed shares of two companies	the american stock exchange listed shares of
This hurts the price of corporate bonds	Those portfolios are remarkably diversified	fail to follow
Rents have soared along with house prices	Jeff Rowe contributed to this article	jeff rowe contributed
We go from one to the other	But there are grounds for complaint	but grounds for complaint
The trial begins today in federal court in Philadelphia	Portrait studios have also latched onto the trend	portrait studios have also latched onto trend
William Coors is their uncle	My universe has changed	my universe has
