original	label	prediction
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The students look at the complex equation	the students look at the complex equation	the students look at
the old man looked at the window	the old man looked at the window	the old man
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His father died of a heart attack	His father died of	his father died
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The story begins in a small town	the story begins in a small town	the story begins
Most people live in rural areas	Most people live in	most people live
The accident happened on Saturday night	The accident happened on	the accident happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A picture hangs at his study	a picture hangs at his study	a picture
the old man looked at the window	the old man looked at the window	the old man looked
The students look at the complex equation	the students look at the complex equation	the students look at
His family lived in an old farmhouse	His family lived in	his family lived
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A picture hangs at his study	a picture hangs at his study	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
