original	label	prediction
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the rest students sat on the ground	the rest students sat on	the rest students sat
The story begins in a small town	the story begins in a small town	the story begins
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies on the desk
His father died of a heart attack	His father died of	his father died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
His family lived in an old farmhouse	His family lived in	his family lived
The students look at the complex equation	the students look at the complex equation	fail to follow
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the old man looked at the window	the old man looked at the window	the old man looked
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
the old man looked at the window	the old man looked at the window	the old man looked
