original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A picture hangs at his study	a picture hangs at his study	a picture
The accident happened on Saturday night	The accident happened on	the accident happened
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The story begins in a small town	the story begins in a small town	the story begins
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His family lived in an old farmhouse	His family lived in	his family lived
His family lived in an old farmhouse	His family lived in	his family lived
The accident happened on Saturday night	The accident happened on	the accident
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
