original	label	prediction
His parents rushed to his side	his parents rushed to his side	his parents rushed
His father died of a heart attack	His father died of	his father died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The accident happened on Saturday night	The accident happened on	the accident happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The story begins in a small town	the story begins in a small town	fail to follow
the old man looked at the window	the old man looked at the window	the old man looked
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
His parents rushed to his side	his parents rushed to his side	his parents rushed
His parents rushed to his side	his parents rushed to his side	his parents rushed
The students look at the complex equation	the students look at the complex equation	the students look at
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The accident happened on Saturday night	The accident happened on	the accident
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A picture hangs at his study	a picture hangs at his study	a picture hangs
His father died of a heart attack	His father died of	his father died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
Most people live in rural areas	Most people live in	most people live
