original	label	prediction
His father died of a heart attack	His father died of	his father died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The story begins in a small town	the story begins in a small town	the story begins
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
His family lived in an old farmhouse	His family lived in	his family lived
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A picture hangs at his study	a picture hangs at his study	a picture
The accident happened on Saturday night	The accident happened on	the accident happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The little girl walks towards the living room	the little girl walks towards the living room	fail to follow
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His father died of a heart attack	His father died of	his father died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies on the desk
the old man looked at the window	the old man looked at the window	the old man looked
