original	label	prediction
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His parents rushed to his side	his parents rushed to his side	his parents rushed
The story begins in a small town	the story begins in a small town	the story begins
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Most people live in rural areas	Most people live in	most people live
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His family lived in an old farmhouse	His family lived in	his family lived
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
Most people live in rural areas	Most people live in	most people live
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The story begins in a small town	the story begins in a small town	the story begins
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The students look at the complex equation	the students look at the complex equation	fail to follow
Most people live in rural areas	Most people live in	most people live
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
