demonstration	test_sentence	response
Both issues are among the most popular with individual investors	The dispute pits two groups of claimants against each other	the dispute pits two groups
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Some economists expect further declines in investment spending	some expect declines in spending
This hurts the price of corporate bonds	Individual prosperity inevitably would result	prosperity result
She was as cool as a cucumber	Many of his peers feel the same way	many of his peers feel the same
We do not depend on pharmaceutical companies for our support	Most analysts had expected a sharper decline after the steep rise in August	most analysts had expected
Utilities management is a major commercial niche	Other gainers were companies with one or more undamaged California refineries	other gainers were companies with undamaged california refineries
Ski promotions have traditionally avoided the touchy issue of safety	It was a Friday in June	it was a friday in
Radio programs and books have followed the daily television show	The service supplies weekly reports on school and college construction plans	the service supplies
The rise matches that of the Dow Jones industrials this year	The dispute pits two groups of claimants against each other	the dispute pits two groups of claimants
The film makers have couched this offensive idea in pretty packaging	Accepted theories state that investors require higher returns on riskier investments	accepted theories investors higher returns riskier investments
Federal Paper Board sells paper and wood products	Businessmen took their cue from the engineers	businessmen took
An American journalist now is standing trial in Namibia	No one around me was saying anything	no one around me was
The commercial was absolutely silent	Their compounding effect is also alluring	their compounding effect is
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	The relative calm in Tokyo proved little comfort to markets opening up in Europe	the calm in tokyo little comfort to markets opening up in europe
Help may be on the way	Their compounding effect is also alluring	their compounding effect is
An American journalist now is standing trial in Namibia	Conner already is shipping its new drives	conner already is
The answer will be obvious	The company also faces delisting by the National Association of Securities Dealers	the company also faces
The trial begins today in federal court in Philadelphia	Red tape is the bugaboo of small business	red tape is the bugaboo of business
The West Germans then took over and finally found Markus Hess	They long made little effort here	they long made little effort
The bond market was unmoved by the economic statistics	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed a similar responsibility in the market for
London shares closed moderately lower in thin trading	It added that no discussions about such a sale are under way	fail to follow
Demand will come first from programming production companies and then from television stations	He speaks only in Filipino	he speaks only in filiino
Some equipment going to work is almost new	The prisons are too crowded	the prisons are too
The third principal in the South Gardens adventure did have garden experience	His credibility is also on the line in the investment community	his credibility is also on the line
