original	label	prediction
Most people live in rural areas	Most people live in	most people live
the old man looked at the window	the old man looked at the window	the old man looked
His father died of a heart attack	His father died of	his father died
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His family lived in an old farmhouse	His family lived in	his family
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
the old man looked at the window	the old man looked at the window	the old man looked
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A picture hangs at his study	a picture hangs at his study	a picture hangs
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the old man looked at the window	the old man looked at the window	the old man looked
The little girl walks towards the living room	the little girl walks towards the living room	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His parents rushed to his side	his parents rushed to his side	his parents rushed
the rest students sat on the ground	the rest students sat on	the rest students sat
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
