original	label	prediction
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
His father died of a heart attack	His father died of	his father died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His parents rushed to his side	his parents rushed to his side	his parents rushed
the old man looked at the window	the old man looked at the window	the old man looked
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His parents rushed to his side	his parents rushed to his side	his parents rushed
the old man looked at the window	the old man looked at the window	the old man looked
Most people live in rural areas	Most people live in	people live in rural areas
The story begins in a small town	the story begins in a small town	the story begins
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
the rest students sat on the ground	the rest students sat on	the rest students sat
the rest students sat on the ground	the rest students sat on	the rest sat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
