demonstration	test_sentence	response
Some equipment going to work is almost new	But others remained skeptical	but others remained
The commercial was absolutely silent	Other manufacturers are equally cautious	other manufacturers are
The House version would raise slightly more	The report suggested that current review programs are too narrow	the report suggested that current review programs
The embryo had progressed only to a clump of eight identical cells	We think that the ratings revision is unfortunate but not unexpected	we think that
Total return is price changes plus interest income	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	wang trouble overhead sales forecasts
Analysts expect further jitters this week	Prices were mixed in Zurich and lower in Stockholm	prices were mixed in zurich
Traders are already buckling their seat belts	Their discomfort is a healthy sign for the rest of us	their discomfort is
An assassin in Colombia killed a federal judge on a Medellin street	The issue here may be the soundness of the guarantee	the issue here may be the soundness of the
But slow sales forced Ford to kill the brand just last week	The gap between winners and laggards will grow	the between winners and laggards will grow
We go from one to the other	But a flurry of late trading yesterday beefed up prices	but late trading yesterday beefed up prices
Nissan created its quake ad in a weekend	This bias is in no way deliberate	this bias is in no way
Sonja Steptoe and David Wilson contributed to this article	The lack of any new cash probably would still leave the banks dissatisfied	the lack of any new cash probably would still leave the banks
Investors welcomed the move	His more is always less	his more is less
The investors range from elderly widows to affluent professionals	Giant has interests in cement making and newsprint	fail to follow
We do not depend on pharmaceutical companies for our support	Panic frequently results in irrational behavior	panic frequently
Demand will come first from programming production companies and then from television stations	Opponents of the cut are playing hardball	fail to follow
Our teachers are not an important factor in our educational crisis	Most expect the decline in New York stock prices to continue this week	most expect the decline in new york stock prices to continue
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	It belonged to her grandfather	belonged her grandfather
Nobody has any credible estimate	They could still panic and bail out of the market	they could still
Ashland had a loss	But even a little appeal has a lot of attraction these days	but even a little appeal has
Ski promotions have traditionally avoided the touchy issue of safety	In most cases damage to company facilities and operations was minimal	in most cases damage to company facilities and operations was
The third principal in the South Gardens adventure did have garden experience	But some Wall Street executives argue that such fears are unwarranted	but some wall street executives argue that such fears are
The competitive sniping can get pretty petty at times	Lead underwriter to the issue is Toronto Dominion Securities Inc	lead underwriter to the issue is
Investors welcomed the move	The spinoff should solve a problem for the parent	the spinoff should solve
