demonstration	test_sentence	response
Federal Paper Board sells paper and wood products	And the practice often varies from location to location even within a company	and the practice often varies
We had great success in Somalia	The Bakersfield Supermarket went out of business last May	the bakersfield supermarket
He does this in at least three of his solo pieces	The third principal in the South Gardens adventure did have garden experience	third principal south gardens adventure garden experience
We do not depend on pharmaceutical companies for our support	They talked of the home run	they talked
Federal Paper Board sells paper and wood products	The red granite mausoleum draws thousands of visitors daily	red granite mausoleum draws visitors
The end of the marriage was at hand	The company reported good gains in all of its divisions	the company reported gains in divisions
Only a few books fell in the reading room	Guarantee by Credit Suisse	guarantee by
The company also faces delisting by the National Association of Securities Dealers	The collapse of the span has provoked surprise and anger among state officials	the collapse of the span has provoked
Some found it on the screen of a personal computer	The closely watched funds rate is what banks charge each other on overnight loans	the closely watched funds rate
Some even see a silver lining in the dark clouds	Not everyone believes that the good times are over for shippers	not everyone believes that the good times are over for
The Bakersfield Supermarket went out of business last May	It has always been so	it has always been
The House version would raise slightly more	London shares closed moderately lower in thin trading	london shares closed
Nissan created its quake ad in a weekend	Peter Gumbel in Moscow contributed to this article	peter gumbel in moscow
But the brand had trouble from the start	Issues of insurance brokers were especially strong	issues of insurance brokers were especially
Other forms of red tape are more pervasive	Recruiter Donald Clark does note an increase in searches for minority candidates	fail to follow
This hurts the price of corporate bonds	You built your career on prejudice and hate	you built
We had great success in Somalia	Such trappings suggest a glorious past but give no hint of a troubled present	such trappings suggest a glorious past
Discouragement feeds on itself	Florida National said yesterday that it remains committed to the merger	florida national said yesterday
Utilities management is a major commercial niche	Motorola is fighting back against junk mail	motorola is
Another poked a hole in the heel of his shoe	But under Alan Greenspan that has changed	but under alan greenspan changed
Rents have soared along with house prices	Local pollution problems require cheap energy and capital for their solution	local pollution problems require cheap energy and capital for their
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	But the two countries remain separated by a cultural barrier wider than the ocean	but two countries remain separated by cultural barrier wider than ocean
Athena eventually acquired exclusive rights to the technology and currently is developing it	The rise matches that of the Dow Jones industrials this year	fail to follow
The end of the marriage was at hand	Officials at the University of Virginia Art Museum certainly would agree	officials would agree
