demonstration	test_sentence	response
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Jewelry displays in department stores were often cluttered and uninspired	displays in stores were cluttered and uninspired
Some even see a silver lining in the dark clouds	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	the lonely woman walks on in the direction of the
He expects the price for that product to rise even more next year	Competition and mounting insurance and equipment costs have been the undoing of many resorts	competition and mounting insurance and equipment costs have been the undoing of resorts
The company develops and markets products for the food service industry	Nissan created its quake ad in a weekend	fail to follow
Other network applications have very different goals	Columbia announced the results after the close of the stock market	columbia announced the results
He expects the price for that product to rise even more next year	They could still panic and bail out of the market	they could still panic and out of the market
The House version would raise slightly more	Trading volume was only modestly higher than normal	trading volume was higher than normal
An American journalist now is standing trial in Namibia	Many resorts also are focusing more on the service side of their business	many resorts also are
These people have different agendas	The competitive sniping can get pretty petty at times	the competitive sniping can get petty
Other forms of red tape are more pervasive	The turnover in both issues was roughly normal	turnover normal
It blames most of these on Fatah	The same factors limiting demand for office space have affected retailing	the factors limiting demand for office space affected retailing
Loyalty lags most for utilitarian products like trash bags and batteries	Enfield is a holding company with interests in manufacturing concerns	enfield holding company interests manufacturing concerns
The company develops and markets products for the food service industry	Institutional investors mostly remained on the sidelines Tuesday	institutional investors mostly remained on the sidelines
The trial begins today in federal court in Philadelphia	The unions and the company last week agreed to mediation	the unions and the company last week agreed to
These people have different agendas	But the stock market swings have continued	but the stock market swings
Federal Paper Board sells paper and wood products	South African gold stocks closed higher	south african gold stocks closed
Some found it on the screen of a personal computer	There is a lot of waste	there is waste
The woman had nearly died	This is the commercial version	this is the commercial
That cost rises in times of high market volatility	No amount of hype will bring viewers back if the shows are weak	no amount of hype will bring viewers back
We do not depend on pharmaceutical companies for our support	Manufacturers Hanover had a loss due to a big reserve addition	manufacturers hanover
The trial begins today in federal court in Philadelphia	Yet he has proved more resilient than any of them	yet he has proved more resilient than any them
Rents have soared along with house prices	The House bill also distorts economic efficiency in all sorts of perverse ways	the house bill also distorts economic efficiency in all sorts of
Another poked a hole in the heel of his shoe	He temporarily abandoned his search for the Reuters shares	fail to follow
The two sides now are accusing each other of lying	That figure has been inching up for several years	that figure has been
