demonstration	test_sentence	response
Delayed financings also would affect the operations of many companies	Yet the bill is riding high on the furor over drug trafficking	yet the bill is high on the furor over drug trafficking
But the Rockefeller investment is its largest	And she has this inexhaustible energy	and she has this
Discouragement feeds on itself	At least half that growth will have come in the past three years alone	at least half growth past three years
No amount of hype will bring viewers back if the shows are weak	Institutional buyers were the main force pushing blue chips higher	buyers were force pushing higher
The infusion of activists can bring a clash of cultures	Issues of insurance brokers were especially strong	of insurance brokers were especially strong
Some equipment going to work is almost new	But both the traders and the pilots remain interested in some transaction	but both traders and pilots interested in transaction
It also lowered some air fares	South African gold stocks closed moderately lower	south african gold stocks closed
But the brand had trouble from the start	Sales of parts for cars and construction vehicles rose	fail to follow
Some even see a silver lining in the dark clouds	Foreign bonds surged as the dollar weakened against most major currencies	foreign bonds surged as the dollar weakened against
The outlook for corporate earnings is fairly bleak	Several fund managers expect a rough market this morning before prices stabilize	several fund managers expect rough market this morning before prices stabilize
The commercial was absolutely silent	Conversation was subdued as most patrons watched the latest market statistics on television	conversation was as most patrons watched
Most of the loans in question are to Third World countries in South America	Many resorts also are focusing more on the service side of their business	many resorts focusing more on service side of business
The film makers have couched this offensive idea in pretty packaging	The bond market was unmoved by the economic statistics	the bond market was unmoved
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Some current rates exceed those on CDs	some rates exceed cds
These people have different agendas	But lawmakers of both parties agree that the streamlining was temporary	but lawmakers of both parties agree that the
Analysts expect further jitters this week	Suddenly the woman begins swaying and then writhing	suddenly the woman begins swaying
Only a few books fell in the reading room	New York stocks recovered some of their losses after the London market closed	new york stocks recovered some of their losses after
Traders are already buckling their seat belts	The Russians are talking peace	the russians are talking
Some even see a silver lining in the dark clouds	And they are a very odd team in any case	and they are a very odd team
No amount of hype will bring viewers back if the shows are weak	Measures of manufacturing activity fell more than the overall measures	of manufacturing activity fell more than the overall measures
The woman had nearly died	The Fed has assumed a similar responsibility in the market for government securities	the fed has
An American journalist now is standing trial in Namibia	The East German economy is strong compared with other East bloc nations	the east german economy strong
Motorola is fighting back against junk mail	Major European auction houses are turning increasingly to specialized sales	major european auction houses are turning increasingly to specialized
Craig Torres and Anne Newman contributed to this article	Maybe it was their peculiar sense of history	maybe it was their peculiar sense of
