original	label	prediction
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old man looked at the window	the old man looked at the window	the old man looked
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His family lived in an old farmhouse	His family lived in	his family lived
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The students look at the complex equation	the students look at the complex equation	the students look at
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
