original	label	prediction
Most people live in rural areas	Most people live in	most people live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the rest students sat on the ground	the rest students sat on	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
The story begins in a small town	the story begins in a small town	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The accident happened on Saturday night	The accident happened on	the accident happened
His family lived in an old farmhouse	His family lived in	his family lived
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the rest students sat on the ground	the rest students sat on	the rest students sat
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The students look at the complex equation	the students look at the complex equation	the students look at
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
