original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	fail to follow
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the rest students sat on the ground	the rest students sat on	the rest students sat
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
the old man looked at the window	the old man looked at the window	the old man looked
The accident happened on Saturday night	The accident happened on	the accident happened
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The students look at the complex equation	the students look at the complex equation	the students look at
The road sign points to the nearest exit	the road sign points to the nearest exit	fail to follow
The story begins in a small town	the story begins in a small town	the story begins
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
