original	label	prediction
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The students look at the complex equation	the students look at the complex equation	the students look at
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	fail to follow
the rest students sat on the ground	the rest students sat on	the rest students sat
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
His family lived in an old farmhouse	His family lived in	his family lived
the old man looked at the window	the old man looked at the window	the old man looked
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His family lived in an old farmhouse	His family lived in	his family lived
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
A picture hangs at his study	a picture hangs at his study	a picture hangs
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The story begins in a small town	the story begins in a small town	the story begins
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
