demonstration	test_sentence	response
那个女孩挺不错的	你说你们这届的	你说这届的
我有个重要问题那里有没有厕所	这名字不是我取的	这不是我取的
那是因为他儿子不能赚钱	他们可能是通过其他渠道知道的	他们可能是
国内驾照只能在这里用一个月	要不然连个名分都没有	要不然名分都没有
那你的心还是在情绪里	你要是个男的就好了	要是个男的就好了
那你俩照什么主题	关键是人要成	关键是
我明后天再给教练长打电话	那你俩不是跟天气他们差不多	那你俩不是差不多
学院近期是要进行大规模调整	我懂他的意思	我懂
我给你发功了	我自己减少了和他们的交往	我自己减少了交往
我的名字霸气吧	那些几百几百的又不好看	又不好看
这个世道变了	我也正在物色这方面的人才	我也正在物色人才
男孩子的我家很多	我上次摸过她孩子的屁股了	我上次摸过的屁股了
你还参加过这种阿	游戏叫啥那时候	游戏叫啥
我跟我室友說了	我跟我同事一起弄她的店	我跟一起弄她的店
我都没你们电话	我刚给那个男孩说了	我刚给说了
新科技服务老传统	他们家也有十字绣的	他们家也有
所以技术人员一般都拿不了多少钱	学校需要什么人	学校需要
我给你打电话	她也说我比以前好看多了	她也说我好看多了
我明天早上有事列	独立学院的就一个商贸英语类专业	就一个商贸英语类专业
我我很很注意到一个现象	双人间都跟旅馆似的	双人间都跟似的
我们跟他们的代沟还是蛮大的	具体渠道什么的肯定没法比	肯定没法比
师傅的心在师母身上	这个是耳鼻喉科的手术申请单	这个是手术申请单
我复给你看	刚刚我也出门办事去了	刚刚我也办事去了
你看我身边的老乡	火女之类的都可以出	都可以出
