demonstration	test_sentence	response
我知道那个地方	你到时候去问问看你适合哪种	你到时候去问问看你适合
我对帽子木有兴趣	我老公不会跟我去的	我老公不会去的
我睡了一觉醒了	我是去打酱油	我打酱油了
我昨天也跟他留言了滴	那我早上来图书馆跟你碰头好了	那我早上来跟你碰头
老公也在我这边	提前批好像是公安之类的	提前批好像是
那门课的成绩就是专四成绩	男孩子的我家很多	的我家很多
他们家也有十字绣的	免得你每次对我右键	免得你每次这样
你再看一次我的提问	我今天有这么个想法	我有这么个想法
我造个复印件还行	我就在电脑随便找了一张	我随便找一张
我觉得他这个人人品有问题	这游戏的价值比太低了	游戏的价值比低
我们是泡沫的	你一会写派车单就行	你一会写
手机套的颜色选好了没	你英文版的在哪儿	你在哪儿
我不是冷血动物	那小子赚了不少钱	那小子赚了
那是我们的共性	火女之类的都可以出	都可以出
你不知道他的凶样	咱部催台上道具什么的	咱部催道具
外部压力是内部调整的机遇	要不你们找位置不太好找	要不你们不好找
我给你关注着	所以女人不能太为了家里	不能太为了家里
所以自己对自己好点	我已经不会为这些事情纠结了	我已经不纠结了
他不是你亲弟弟吧	我感觉你身上有他的影子	我感觉有他的影子
我找别的系的	这个是帖子在校内的分享	校内分享的
我已经完全学不进习了	咱们能够做的下	咱们能够下的下
提前批好像是公安之类的	这个是帖子在校内的分享	这帖子校内的
那你俩不是跟天气他们差不多	思想落实于具体形式	思想落后
你在那座城市	你是不是没送过卡	你是不是没送过
