demonstration	test_sentence	response
我以为你在家里	我看到地图上又标记厕所的	我看到地图上有标记的
他在那边做工程	他从楼上摔下来生死未卜我很难过	他摔下来我很难过
我刚给你发邮箱	我会和我同事分享的	我会分享的
那是我们的共性	我这里的有	这里有
他对女生很害羞	我以为他其实在别人面前失分了	我以为他其实失分了
这个行业对我来说特别陌生	你说你们这届的	你说这届的
我没那么大勇气	我觉得他那个驾校也有问题	我觉得
他刚才跟我留言	那我早上来图书馆跟你碰头好了	那我早上来图书馆碰头好了
我狠不下心	我看电视他就看不了	我了
不过连锁系统里比较少	我的微博里好多照片	我的里好多照片
我明天有健步走活动	我真的不明白这其中的事	我真的不明白
你换用皮卡车吧	他们说暑假真不像个暑假	他们说暑假
我比你更不努力	那他不是不跟你们的行程一样了	那他不跟你们的行程一样了
那你找找那本书	她这个人太可怕	她人太可怕
我试下看看我这里能调试了不	你登进去试试看	你进去试试看
每个公司都取消了	你说你们这届的	你说这届的
我会和我同事分享的	你们一家的照片比我的还多	照片比我的还多
我懂他的意思	具体渠道什么的肯定没法比	具体渠道肯定没法比
你现在还在那住么	节奏可能跟外企的差不多	节奏可能跟差不多
这是个永恒的矛盾	这里现在在下暴雨	这里
你这周先别去	新条例啥时候能正式施行	新条例能正式施行
我有个重要问题那里有没有厕所	你们还在楼上没下来	你们没下来
我们周二晚上还有女生节晚会	大屏幕只是一个卡	大屏幕只是
你去选课网站看下培养计划	下面还有老些老总等着	下面还有老些老总
