demonstration	test_sentence	response
我当时还跟他讲过的	你又跟他说过的吧	你又说过的吧
女状元的爸爸谈教育	你能接受什么价位的	能接受什么价位的
新国标放宽了钢材的使用范围	要是晚上的那种我是能参加的	要是晚上的我是能参加的
那是理想国	你要干啥	你
你受不了那种日子的	你觉得哪个行的最好	你觉得哪个
这周或下周我去社里	你这合同也太简单了	你这合同也太简单了
今年整个经济酒店基本都亏	下面这家的蛮好看	下面这家的好看
我得一个朋友向我打听	你是不是有车老师的邮箱之类的	你是不是有邮箱之类的
欧元促进电子商务发展	我看你俩以后来这把	我看
行李放在大巴上	我到时候去跟他一起做事先	我到时候去
哪个网站不用交定金	下面这家的蛮好看	这家的蛮好看
心里各种状况或多或少有个预判	我们只是公司的一个部门	我们只是公司
我现在彻底不跟他联系了	她也说我比以前好看多了	她也说我好看多了
我有点事你先考察一下	要不你住我们家附近的酒店	要不你住
我查下这里的时间	鸡同鸭讲	鸡讲
我到时候去跟他一起做事先	他说你跟他联系了	他说你联系了
每天往返路程需要多长时间	呜呜白的卖没了	呜呜卖没了
他们也是这个时间	人生不只是灰色	人生不只是
我周一交了作业再和她打个电话吧	房子车子都不是我们的名字	房子车子都不是我们的
我不信基督但却相信真诚的力量	我和儿子都相信你	我和儿子都相信
我明天有健步走活动	大多平台都有客户在做	大多平台都有
我买了挺多肉丸的	骨子里奔流着新闻热血	骨子里奔流着
他搞他的我搞我的	那是你一辈子的事耶	那是你耶
但是房子里还有一个房间	我们大多数的时间都是发在家上	我们都是发在家上
