demonstration	test_sentence	response
我最近和公司的人有些矛盾	具体渠道什么的肯定没法比	渠道什么的肯定没法比
我也要试试这个机构才行	这样也不是办法	这样也不是
我要打造巨星品牌	我没去过那里	我没去过
一个人跑来跑去	我们大多数的时间都是发在家上	我们的时间都是发在家上
我一点多到他四点以后才能来	你在梦里陪我吧	你陪我吧
我从小跟她学的	真的俩人笑的灿烂如花	俩人笑的灿烂
我妈妈在电脑前看	伟大哥回去了再给你买点	哥给你买点
他教刑事司法系统的	我们只能跟着别人凑下热闹	我们凑热闹
这个要熊猫的那个	那应该没关系咯	没关系
于是我更加关注这支球队	她通常早上很早起来回复邮件	她通常早上很早起来
我们换了新领导	我只知道法海无鞭	我只知道
心里先有个数	再说你很多群友学生	再说你很多
编译出啥问题了	我这里有个特快过去	我这里过去
之前结核在那边治疗的	我一般准备浴巾给他们带去	我准备给他们带去
我的活来了	咱部催台上道具什么的	催台上道具
你要找天线供应商	我感觉你身上有他的影子	你身上有影子
她在跟她老公打电话	你去给我带个眼霜	你给我带个眼霜
那是男厕所	我只是嘴上厉害	我只是
你要给我客人的护照号码和名字	你也经常看电视	你也经常
龙没有特价票	各拥一片天	各拥
我要开会去了	我先报名看看	我先看看
我发现你每天很有点无聊列	他不管这些子事	他不管这些事
路由器在我这边	那你喜欢什么样的	那你喜欢
我觉得我婆婆神经有些问题	我在这都吃胖了	我在这都吃
