demonstration	test_sentence	response
编译出啥问题了	我都没你们电话	我都没
他们说暑假真不像个暑假	你说你能干嘛	你说你能
我的手机没电了	介样滴配色有质感点就行	配色有点质感就行
钱从你那里走	伟大哥回去了再给你买点	伟大哥买
我会在你们那边的下午发给你	事儿妈神马的最讨厌了	事儿妈最讨厌了
那你在群里说说	那我们就去跟他们会合	那我们去会合
新一轮的政治斗争又将开始	我的空间里面的相册中你看看	相册中你看看
这个是另外一个	我就没有关心这个问题	我就没有关心
我爸只活在自己的世界里	我这就回家拿鞭子赶他	我这就回家拿鞭子
我可没那个耐心了	其他的外国人都是同事同学	外国人都是同事同学
她昨天跟我说了	你不会还在家里加班吧	你不会还在加班吧
我这里是晚上八点	同事都说我脸圆了	同事都说
男孩子的我家很多	每个人心中的比例不同	的比例不同
我找别的系的	你们是现代版的爱情神话	你们是
战争什么时候结束	学院近期是要进行大规模调整	学院要进行调整
这是你们的考验	火女之类的都可以出	都可以出
他们给我推荐了一个童言国际	通力一线梯子贵	梯子贵
我现在都没个方向	我有点事你先考察一下	我有点你先考察一下
哎我今天中午也没睡觉	新条例啥时候能正式施行	新条例能正式施行
我觉得他那个驾校也有问题	这个牌子的衣服质量非常好	牌子的衣服质量非常好
他多年没工作了	那你还不就拿个提成	你就拿个提成
这个男孩谈过的	全国田径冠军赛结束	田径冠军赛结束了
他的股票估计是死了	火女之类的都可以出	之类的都可以出
那是旧社会	我不是对他有意见	我不是有
