demonstration	test_sentence	response
它的副董是我的同学	她家小的也在	她家也在
人家是个大型连锁	现在哪里人都不是关键	现在哪里人都不是
他们这几天可能去我小姨那里了	我一天见不到儿子	我一天见不到
我在宿舍经常没型号的	我老公不会跟我去的	我不会跟去的
我周四晚火车	我是大爷型的	我是的
我刚给那个男孩说了	我等下写个大概数给你发过去	我等下发过去
服务器上的电子病历还老报错	她家小的也在	小的也在
你要告诉我英文名	你说你们这届的	你说
那你就一次多买点	你该找个妹子了	你该找个了
我跟你引荐	思八达是不是离你家很近	思八达很近
他们刚开会酒店分析会	那你先来找我要不	那你先来要不
那他不是不跟你们的行程一样了	你办个招行和广发的就行	你办个就行
之前的一个硕士博士都留院了	我这里的有	我有
你是项目的骨干	你给我总结下	你给总结下
我到过一家天线厂	机房里就一个交换机	机房里就交换机
我感觉你身上有他的影子	具体渠道什么的肯定没法比	具体渠道肯定没法比
大屏幕只是一个卡	我昨天走了一个半小时	我昨天走了小时
她通常早上很早起来回复邮件	我穿不怎么好看	我穿不好看
我过几天吧	我都去了好几次了	我都去了
我们也是学前班上了一个私立学校	我们都是一家人	我们都是人
你来一趟吧	这么多年的朋友搞得跟个外人似得	朋友跟个外人
编译出啥问题了	小孩教育真是一门大学问	小孩教育是学问
双方都不会放在心里	伟大哥回去了再给你买点	伟大哥回去了再给你
我们单位肯定跟国家一样的	他说你跟他联系了	他说联系了
